date,Year,Month,Bond_lag_MV,Bond_Ew_Ret,Bond_Vw_Ret
1961-12-31,1961,12,0.188559,-4.790282794506935e-07,0.0003009939054652482
1962-01-31,1962,1,0.193557,0.0017770736632955397,0.0018514208084626602
1962-02-28,1962,2,0.189241,0.006290899530420735,0.006696626254718168
1962-03-31,1962,3,0.181022,0.007968463106646907,0.008108554960355688
1962-04-30,1962,4,0.185947,0.005241991283688463,0.005056850061794101
1962-05-31,1962,5,0.189176,0.0016763169857193214,0.0017891123239700832
1962-06-30,1962,6,0.180778,-0.00207111673960947,-0.0020742774532424434
1962-07-31,1962,7,0.18977,0.0012128858212226814,0.0011857446919420816
1962-08-31,1962,8,0.187929,0.007604116165055318,0.00813092045749879
1962-09-30,1962,9,0.185096,0.003949620908989197,0.004122333964599224
1962-10-31,1962,10,0.184367,0.0051708382334100635,0.00505260064613363
1962-11-30,1962,11,0.1928,0.002493038875572822,0.002546576388200399
1962-12-31,1962,12,0.185815,0.0031083010307239906,0.002891003484005027
1963-01-31,1963,1,0.195766,0.0023872075478847694,0.002415066415277983
1963-02-28,1963,2,0.194686,0.0016809374779456268,0.0019316341991010414
1963-03-31,1963,3,0.191837,0.0020726217472363333,0.002133593842520691
1963-04-30,1963,4,0.192613,0.001858054519381875,0.0018311804069508456
1963-05-31,1963,5,0.193289,0.0018793335349162913,0.0019336896918062177
1963-06-30,1963,6,0.193135,0.0018087777942009376,0.001908400178498851
1963-07-31,1963,7,0.196331,0.001832936044720606,0.001680624213353985
1963-08-31,1963,8,0.194122,0.0019139278279464076,0.0019175885594721115
1963-09-30,1963,9,0.191565,0.002418314200116064,0.002455643547224131
1963-10-31,1963,10,0.193017,0.0008142544674426507,0.0007874838643962493
1963-11-30,1963,11,0.196059,0.0028287605872458284,0.0028102607009031027
1963-12-31,1963,12,0.191403,0.0014281267353853798,0.0013122125245523582
1964-01-31,1964,1,0.197994,0.0036934498736762773,0.0037107924661383845
1964-02-29,1964,2,0.199915,0.0014253799996152333,0.0012547357880415147
1964-03-31,1964,3,0.196834,0.0014296407234926744,0.001456244940733277
1964-04-30,1964,4,0.199891,0.004678823878494291,0.004849645218684673
1964-05-31,1964,5,0.200663,0.004645167823611041,0.00493224179241006
1964-06-30,1964,6,0.191902,0.005158348007067159,0.005381591032584574
1964-07-31,1964,7,0.199368,0.0033174114925891857,0.003217760575711307
1964-08-31,1964,8,0.195398,0.002032223612029998,0.0019790160336915245
1964-09-30,1964,9,0.196636,0.0030741006565030184,0.003396263106420445
1964-10-31,1964,10,0.19937,0.0033792755606644577,0.003231178496433932
1964-11-30,1964,11,0.203034,0.0012059830286578004,0.0011152535907211474
1964-12-31,1964,12,0.194972,0.004584460593101038,0.004620268965540572
1965-01-31,1965,1,0.204964,0.003593219027002209,0.0037145056585754367
1965-02-28,1965,2,0.200799,0.0017426070597124134,0.001623786114659383
1965-03-31,1965,3,0.206487,0.004324175262725275,0.004400974704012809
1965-04-30,1965,4,0.203698,0.0034142804907507057,0.0033403144586111946
1965-05-31,1965,5,0.206434,0.002770459705222031,0.002784263600012633
1965-06-30,1965,6,0.205942,0.004547463867579613,0.004653710609541079
1965-07-31,1965,7,0.200685,0.002386244494901224,0.0023306263688566264
1965-08-31,1965,8,0.202653,0.0008020296277012056,0.000659461289403606
1965-09-30,1965,9,0.195044,0.00012071491429352339,-0.00026455083022659104
1965-10-31,1965,10,0.203058,0.0024637819951327106,0.0022708057328448
1965-11-30,1965,11,0.201985,0.002083237162442466,0.0018092184969391305
1965-12-31,1965,12,0.197028,-0.0038525372122746263,-0.004754159998617539
1966-01-31,1966,1,0.209967,0.002133049775869197,0.00207489935593772
1966-02-28,1966,2,0.210364,-0.0036455493132174933,-0.004239817831176382
1966-03-31,1966,3,0.202778,0.012104986293271947,0.013018429309271226
1966-04-30,1966,4,0.208359,0.001668251519989264,0.0013458850488981223
1966-05-31,1966,5,0.209248,0.0017241289977060214,0.0013365034038125179
1966-06-30,1966,6,0.197796,0.0010313840426197953,0.0005913537702820234
1966-07-31,1966,7,0.203599,0.0008872139343807491,0.000808110767890545
1966-08-31,1966,8,0.203575,-0.003389692946777463,-0.005325918838453589
1966-09-30,1966,9,0.190418,0.010829612393322153,0.012826792500151188
1966-10-31,1966,10,0.20598,0.00829715884225308,0.008431990995479798
1966-11-30,1966,11,0.207827,0.0014919400843632802,0.0008973551043348679
1966-12-31,1966,12,0.204,0.015763460911997956,0.01741595468728366
1967-01-31,1967,1,0.209605,0.009535087061115239,0.009815465543806997
1967-02-28,1967,2,0.211731,-0.0018826196848721333,-0.002466981521194035
1967-03-31,1967,3,0.205591,0.011592046156083896,0.012268351543992834
1967-04-30,1967,4,0.216687,-0.0033172321631660204,-0.003704410532409596
1967-05-31,1967,5,0.213996,0.0025255399153962035,0.003058202450060913
1967-06-30,1967,6,0.200426,-0.008873524768352556,-0.010070683918122702
1967-07-31,1967,7,0.205201,0.0066947622031575844,0.007456231345507287
1967-08-31,1967,8,0.205496,0.00026837107349694935,-0.000510951214753465
1967-09-30,1967,9,0.200369,0.0023796536026709164,0.002401577511802517
1967-10-31,1967,10,0.212312,-0.004574673120834779,-0.004753062911448305
1967-11-30,1967,11,0.212352,0.0011629727166802364,0.001713402415390821
1967-12-31,1967,12,0.20935,0.005076229694481245,0.004844324624867662
1968-01-31,1968,1,0.22072,0.01250018976698257,0.01243018384194489
1968-02-29,1968,2,0.221435,0.002837365615410228,0.0026431246941885397
1968-03-31,1968,3,0.218503,-0.0014871283874827606,-0.0013020170059584834
1968-04-30,1968,4,0.225681,0.004386428030656504,0.003929407696345055
1968-05-31,1968,5,0.220634,0.003732643187428415,0.00422050574935681
1968-06-30,1968,6,0.215954,0.010594967645849815,0.010160717221722987
1968-07-31,1968,7,0.220396,0.012394257134224549,0.012623166902859303
1968-08-31,1968,8,0.218667,0.003640099524833833,0.0037652715852832665
1968-09-30,1968,9,0.216684,0.0022747177342745764,0.0025063921987684124
1968-10-31,1968,10,0.227743,0.000798770660067656,0.0008564897092165792
1968-11-30,1968,11,0.226805,-0.00016135215538355912,-0.00031695975078762804
1968-12-31,1968,12,0.222241,-0.007388993208501514,-0.008209804129708176
1969-01-31,1969,1,0.228493,0.004079424235443192,0.0044239728089515195
1969-02-28,1969,2,0.234035,0.0007325639256912683,0.0006397794883242263
1969-03-31,1969,3,0.218015,0.004281581169011593,0.004759757072896338
1969-04-30,1969,4,0.216974,0.011568482650848966,0.01046067923921108
1969-05-31,1969,5,0.22366,-0.0061946414466662976,-0.006023900776178465
1969-06-30,1969,6,0.220368,0.0014226455757301378,0.00022075160169311755
1969-07-31,1969,7,0.219104,0.005179371201012532,0.005782759408280968
1969-08-31,1969,8,0.218557,0.0026613570568234128,0.002092213546158722
1969-09-30,1969,9,0.219066,-0.009819818674274733,-0.011785180967592582
1969-10-31,1969,10,0.214339,0.017682653076578663,0.01970802925345851
1969-11-30,1969,11,0.216715,-0.0024952556312560917,-0.002329297436011511
1969-12-31,1969,12,0.23114,-0.003640331725801586,-0.00449535425156154
1970-01-31,1970,1,0.226669,0.00714952489007022,0.007059713642275365
1970-02-28,1970,2,0.22953,0.025439950301962295,0.026407510263762233
1970-03-31,1970,3,0.223134,0.005519508695039812,0.0060261959394574275
1970-04-30,1970,4,0.225323,-0.00929069590255827,-0.009170295398981733
1970-05-31,1970,5,0.22713,0.0017243434553355249,0.002884184548155386
1970-06-30,1970,6,0.218682,0.014254380650902692,0.013222070080708746
1970-07-31,1970,7,0.222753,0.012458731680659078,0.012296932867872595
1970-08-31,1970,8,0.226195,0.0043290947793724,0.005579572631856432
1970-09-30,1970,9,0.224823,0.012154943659885946,0.01265672748861997
1970-10-31,1970,10,0.228989,0.006205559505796681,0.006709456388049104
1970-11-30,1970,11,0.232231,0.025945203638523918,0.027115247092658425
1970-12-31,1970,12,0.230765,0.0033995153491832514,0.0033777413970851214
1971-01-31,1971,1,0.23857,0.015081346677596011,0.014796546946313714
1971-02-28,1971,2,0.238619,0.00662666007178074,0.008610256566577854
1971-03-31,1971,3,0.224593,0.013250455824100772,0.013383488516224206
1971-04-30,1971,4,0.23559,-0.010578079324908531,-0.013627760105668532
1971-05-31,1971,5,0.234952,-0.0005046118596257016,0.000285236654470471
1971-06-30,1971,6,0.228762,-0.0055297487511249774,-0.0083667438614514
1971-07-31,1971,7,0.227757,0.0038061909073866,0.0034757825179665973
1971-08-31,1971,8,0.235676,0.021201965204383447,0.024032381194839553
1971-09-30,1971,9,0.231241,0.0071499782479373325,0.006600553855132735
1971-10-31,1971,10,0.24072,0.010378209985441395,0.011223889197973303
1971-11-30,1971,11,0.241819,0.002648816668246685,0.002633810158578166
1971-12-31,1971,12,0.229191,0.007288757542380271,0.00852700273646015
1972-01-31,1972,1,0.251132,0.0010636952370110988,0.0007246742973625679
1972-02-29,1972,2,0.254037,0.005907758381211259,0.0059136758690777145
1972-03-31,1972,3,0.244052,-0.0027124945175471264,-0.0038456727671096944
1972-04-30,1972,4,0.253832,0.007443266958282087,0.008446862240004707
1972-05-31,1972,5,0.248814,0.00769147530690006,0.007391115377563829
1972-06-30,1972,6,0.243053,-0.000976854479733805,-0.001365938179791112
1972-07-31,1972,7,0.248342,0.007617072685569437,0.007273887222089334
1972-08-31,1972,8,0.249061,0.00036800825243618623,-7.879160101970567e-05
1972-09-30,1972,9,0.235173,0.0018398519015309772,0.002745470514453311
1972-10-31,1972,10,0.248561,0.0068076560862950644,0.006208714031217983
1972-11-30,1972,11,0.243674,0.007682126634930954,0.007291641556319087
1972-12-31,1972,12,0.253983,-0.00047076914064634576,0.0001440000375728961
1973-01-31,1973,1,0.253362,-0.0029861937097233316,-0.0015953372978121337
1973-02-28,1973,2,0.254852,0.0006952135626358712,0.000193911288149089
1973-03-31,1973,3,0.250937,0.0017765222319144117,0.0020253101450117376
1973-04-30,1973,4,0.258812,0.007972827628714747,0.007930746396914963
1973-05-31,1973,5,0.25443,0.0022496250828949902,0.0030212821908976372
1973-06-30,1973,6,0.244819,0.0014921141888596587,0.0014034300429337546
1973-07-31,1973,7,0.251796,-0.01200434132174734,-0.01109974607325267
1973-08-31,1973,8,0.25023,0.017339771703082624,0.016804593725475755
1973-09-30,1973,9,0.246679,0.020928647255591553,0.019571546395700797
1973-10-31,1973,10,0.251034,0.006409450133348297,0.006501669953242662
1973-11-30,1973,11,0.251186,0.005116772088655657,0.0050792880895936705
1973-12-31,1973,12,0.250222,0.001998650724481255,0.0033392422629773223
1974-01-31,1974,1,0.259109,0.004566200583611279,0.0052964413779141885
1974-02-28,1974,2,0.25724,0.0032223156842960793,0.0035748162807816377
1974-03-31,1974,3,0.25605,-0.00909337227014541,-0.00788457336564248
1974-04-30,1974,4,0.264394,-0.0014016030485521727,-0.0009097738058372706
1974-05-31,1974,5,0.255438,0.012354934721367915,0.011563739787558926
1974-06-30,1974,6,0.250761,0.0043721373422237406,0.003829310864834534
1974-07-31,1974,7,0.254416,0.003071671093206047,0.004005882195533986
1974-08-31,1974,8,0.253973,-0.0007228473434797618,0.0008317230266767359
1974-09-30,1974,9,0.247484,0.017933282657287667,0.018449507154389047
1974-10-31,1974,10,0.25751,0.011470590839165826,0.009718472872386821
1974-11-30,1974,11,0.259952,0.013458367031438137,0.012691553630919067
1974-12-31,1974,12,0.25717,0.011761592440367176,0.011002622305845854
1975-01-31,1975,1,0.265152,0.012270786725555942,0.011744814433448734
1975-02-28,1975,2,0.269047,0.009221519599504957,0.009254950029585556
1975-03-31,1975,3,0.269118,-0.0007637294220402685,-0.00011919438730644001
1975-04-30,1975,4,0.280193,-0.003551687388870181,-0.0031060209113553333
1975-05-31,1975,5,0.283467,0.016241294092474802,0.014905006665785482
1975-06-30,1975,6,0.284999,0.004925261666999353,0.0034467114469887996
1975-07-31,1975,7,0.297643,0.001582052047302223,0.001584125374427536
1975-08-31,1975,8,0.303675,0.0037049380717680018,0.004182072147601104
1975-09-30,1975,9,0.30509,-0.0037142376897154206,-0.0005833069728846105
1975-10-31,1975,10,0.313151,0.02190825845297736,0.019831462533103465
1975-11-30,1975,11,0.32427,0.001359377052385535,0.0019849101855434342
1975-12-31,1975,12,0.336226,0.014038153771927901,0.012559988612893933
1976-01-31,1976,1,0.338486,0.010447335734028292,0.008908903039716226
1976-02-29,1976,2,0.34504,0.0030942687815019385,0.002854051835550256
1976-03-31,1976,3,0.345563,0.009681986985252574,0.008359078349065675
1976-04-30,1976,4,0.355058,0.004729838936935978,0.005313984355792655
1976-05-31,1976,5,0.363542,-0.004453880252078349,-0.0031448977210150157
1976-06-30,1976,6,0.360127,0.011584899177096574,0.01047745410249413
1976-07-31,1976,7,0.35981,0.009003672504597889,0.008250720873650752
1976-08-31,1976,8,0.371714,0.010861013467810812,0.009719903668971318
1976-09-30,1976,9,0.363512,0.009022656910336308,0.008217325478619
1976-10-31,1976,10,0.382742,0.007563263360995279,0.007908062993898493
1976-11-30,1976,11,0.388989,0.015776784592260142,0.014898158493762309
1976-12-31,1976,12,0.379889,0.00713001541617821,0.006376513497738509
1977-01-31,1977,1,0.395145,-0.015565650865572498,-0.010414840258359122
1977-02-28,1977,2,0.404071,0.0042724011504106695,0.004323083399299208
1977-03-31,1977,3,0.399489,0.006195145482467322,0.0062037664728826864
1977-04-30,1977,4,0.409168,0.004668622329519159,0.004465694278647864
1977-05-31,1977,5,0.411004,0.006000618846547578,0.0055610824782550815
1977-06-30,1977,6,0.402871,0.010494942597021039,0.008975832562853591
1977-07-31,1977,7,0.408706,-0.0014627537690608463,-0.0010089077920125522
1977-08-31,1977,8,0.412031,0.008163010615079756,0.0073634235640626915
1977-09-30,1977,9,0.401918,0.0017126939438587626,0.0020458459321988825
1977-10-31,1977,10,0.4169,-0.0007742924550439178,0.00030824928605556375
1977-11-30,1977,11,0.423446,0.007475303713549393,0.0071858177844949115
1977-12-31,1977,12,0.41895,3.246033362126103e-05,0.0012040748853300583
1978-01-31,1978,1,0.435589,0.0013057097550766533,0.0023325967000973336
1978-02-28,1978,2,0.434622,0.003790497628254933,0.004002798780899767
1978-03-31,1978,3,0.435945,0.00402628062417615,0.004334740628546923
1978-04-30,1978,4,0.451564,0.0030951505348391574,0.0037074943254343756
1978-05-31,1978,5,0.449663,0.0014974061238891916,0.0020248499215820242
1978-06-30,1978,6,0.438246,0.0005076393087513037,0.0012239070820803154
1978-07-31,1978,7,0.45087,0.008625699652296887,0.008474563173878425
1978-08-31,1978,8,0.458031,0.010229305834739183,0.008599078124867455
1978-09-30,1978,9,0.450204,0.0024275407276432774,0.002712658240921609
1978-10-31,1978,10,0.465671,-0.006169841334964111,-0.004496500232853843
1978-11-30,1978,11,0.459572,0.007957196588743482,0.008245097858402611
1978-12-31,1978,12,0.460702,-0.001915386902596375,-0.0007529367554077745
1979-01-31,1979,1,0.471874,0.015641861920490795,0.014753036400012616
1979-02-28,1979,2,0.463877,0.0020257625370273123,0.002401723767126646
1979-03-31,1979,3,0.47019,0.010041189251808882,0.009737798556713992
1979-04-30,1979,4,0.475749,0.005443408220346254,0.004956902716909504
1979-05-31,1979,5,0.479641,0.016364562565906668,0.014460501388473919
1979-06-30,1979,6,0.478724,0.015980803967170675,0.01506502606616686
1979-07-31,1979,7,0.484811,0.00034072224299675754,0.0018030539620130521
1979-08-31,1979,8,0.474584,-0.00018226299363537774,0.0007052953441963674
1979-09-30,1979,9,0.483234,-0.0008400316105899306,0.001001496346034361
1979-10-31,1979,10,0.48824,-0.027145809094279418,-0.02247711719639007
1979-11-30,1979,11,0.480763,0.026581477196520858,0.02376989049396343
1979-12-31,1979,12,0.486733,0.006806892082667258,0.0076902198726885255
1980-01-31,1980,1,0.498235,-0.009954318367542105,-0.006473708346909873
1980-02-29,1980,2,0.509232,-0.036009848510499674,-0.028562830176157638
1980-03-31,1980,3,0.506402,0.010621430445683328,0.010380193163528789
1980-04-30,1980,4,0.52699,0.07636917153108652,0.06736352718133103
1980-05-31,1980,5,0.523426,0.03277404889483411,0.028664253442107056
1980-06-30,1980,6,0.533977,0.014344120645768416,0.012397231875144289
1980-07-31,1980,7,0.535892,-0.008734439995307937,-0.006184441576862653
1980-08-31,1980,8,0.553244,-0.019381287645781245,-0.015941746705157942
1980-09-30,1980,9,0.558034,-0.004836125085298776,-0.001315243586431355
1980-10-31,1980,10,0.554782,-0.006786631640126828,-0.004415537664934776
1980-11-30,1980,11,0.573202,0.0019431109931500265,0.0024481570521800496
1980-12-31,1980,12,0.575983,0.02345754967644305,0.02263896105833216
1981-01-31,1981,1,0.577366,0.0037812009393267784,0.004952296522991857
1981-02-28,1981,2,0.598355,-0.006632816071937189,-0.002701538000389603
1981-03-31,1981,3,0.615204,0.022851301685504092,0.022012404710812554
1981-04-30,1981,4,0.617193,-0.016862668649795375,-0.012599749210603906
1981-05-31,1981,5,0.628303,0.022447088178919803,0.019727492487706645
1981-06-30,1981,6,0.632292,0.007054730848177864,0.009424356030917685
1981-07-31,1981,7,0.620107,-0.009972175742353978,-0.005621943875000009
1981-08-31,1981,8,0.640033,-0.012252856769664108,-0.004194059080115828
1981-09-30,1981,9,0.641958,0.005299475380517773,0.008939406160726332
1981-10-31,1981,10,0.642699,0.044212893418808304,0.0379349036726253
1981-11-30,1981,11,0.66076,0.0650416462050048,0.05211836455079376
1981-12-31,1981,12,0.663234,-0.020516620337829618,-0.013866921363276462
1982-01-31,1982,1,0.678471,0.0036451401485414633,0.0049341772581835645
1982-02-28,1982,2,0.70106,0.014154017804193498,0.012879737436780381
1982-03-31,1982,3,0.702309,0.0110760029707998,0.01082328245508144
1982-04-30,1982,4,0.703482,0.021545133793667366,0.01968406427008135
1982-05-31,1982,5,0.722363,0.013215086265996665,0.013509941107592698
1982-06-30,1982,6,0.723581,-0.008441362195491662,-0.004536671011635208
1982-07-31,1982,7,0.717484,0.03447395604503284,0.030486056207489075
1982-08-31,1982,8,0.742341,0.04117905756904184,0.03325939486964822
1982-09-30,1982,9,0.746632,0.030775697517844598,0.0248868006962964
1982-10-31,1982,10,0.77721,0.03696267109784909,0.029498737185625176
1982-11-30,1982,11,0.800588,0.004727002695744949,0.006520714271610935
1982-12-31,1982,12,0.782991,0.01820216950766075,0.015317334710331311
1983-01-31,1983,1,0.825155,-0.0027235309470453623,0.0011551064688969236
1983-02-28,1983,2,0.847152,0.023127864961563174,0.017739294419260445
1983-03-31,1983,3,0.859715,-2.8985049296442177e-05,0.000801722979686131
1983-04-30,1983,4,0.883469,0.019753503027553892,0.0163416548958047
1983-05-31,1983,5,0.900719,-0.009650963061482868,-0.004595757855992001
1983-06-30,1983,6,0.891702,0.0043995603840467,0.004877190031378359
1983-07-31,1983,7,0.931413,-0.014852636661298517,-0.007981211336817578
1983-08-31,1983,8,0.950568,0.006530804564326819,0.007249893393706811
1983-09-30,1983,9,0.93308,0.02588218167553192,0.021241840823318456
1983-10-31,1983,10,0.970067,0.0022954617989726605,0.00481419016158489
1983-11-30,1983,11,0.991776,0.011002709361137938,0.00977605396732545
1983-12-31,1983,12,0.978391,0.0021493370819447126,0.004045860518395549
1984-01-31,1984,1,1.003555,0.015113214724862392,0.013404782055379361
1984-02-29,1984,2,1.011577,-0.0029201424599390484,-0.0003351129927223427
1984-03-31,1984,3,1.041444,-0.0051378735572332945,-0.0017717892501246798
1984-04-30,1984,4,1.058194,0.0023182822949287135,0.004331092675958745
1984-05-31,1984,5,1.063499,-0.019794952707450485,-0.012293199424620847
1984-06-30,1984,6,1.077928,0.010391647354732289,0.009813177509571579
1984-07-31,1984,7,1.09265,0.03454973027464451,0.027950814470430727
1984-08-31,1984,8,1.083078,0.012686628747573085,0.011918148969387074
1984-09-30,1984,9,1.115889,0.01979100892087764,0.01744608069419302
1984-10-31,1984,10,1.141647,0.03317732102021919,0.028376646025826686
1984-11-30,1984,11,1.123264,0.01532638558512403,0.014664397821411008
1984-12-31,1984,12,1.149134,0.012480737063345234,0.01200166019513277
1985-01-31,1985,1,1.169877,0.018871580965139582,0.015753946632941718
1985-02-28,1985,2,1.20506,-0.01458965109970662,-0.009293033010804667
1985-03-31,1985,3,1.212004,0.016532540912464835,0.013911758040385597
1985-04-30,1985,4,1.233443,0.017018291272119963,0.015172016062012114
1985-05-31,1985,5,1.219819,0.043379325831461604,0.03432592062199416
1985-06-30,1985,6,1.255597,0.009156569856530877,0.009055017081509693
1985-07-31,1985,7,1.27141,-0.0022764795598160382,0.00018463897415006545
1985-08-31,1985,8,1.25786,0.015143529596857393,0.013241038945793262
1985-09-30,1985,9,1.281231,0.006377435959669188,0.006533350060346346
1985-10-31,1985,10,1.301126,0.017008057945061286,0.014412725179034967
1985-11-30,1985,11,1.308982,0.019590885711852944,0.015899514802558995
1985-12-31,1985,12,1.326618,0.026670695671652228,0.021849310996687132
1986-01-31,1986,1,1.338528,0.003944852566574229,0.00534981172344815
1986-02-28,1986,2,1.372443,0.036409127970648505,0.02815569333853485
1986-03-31,1986,3,1.380777,0.03351661137605547,0.027536820410971656
1986-04-30,1986,4,1.398986,0.004541351770654468,0.004813609918739379
1986-05-31,1986,5,1.401377,-0.01657744361632346,-0.011455241426027286
1986-06-30,1986,6,1.410266,0.027184094752788768,0.022275232811146465
1986-07-31,1986,7,1.426021,0.006436835734781222,0.006473343499856435
1986-08-31,1986,8,1.449615,0.02411370096721238,0.020490730743955594
1986-09-30,1986,9,1.471654,-0.012138336817540413,-0.008834796626784429
1986-10-31,1986,10,1.451741,0.013046822246709125,0.011113606472848958
1986-11-30,1986,11,1.489922,0.010109036497464228,0.008511397793453992
1986-12-31,1986,12,1.502084,0.0020930275680042434,0.0025143507102047356
1987-01-31,1987,1,1.513539,0.009152936108692854,0.0084368849987875
1987-02-28,1987,2,1.548945,0.006601020908566992,0.006049627230578544
1987-03-31,1987,3,1.549587,-0.0038785908432050114,-0.0023290745684343703
1987-04-30,1987,4,1.534991,-0.017997122978687316,-0.014045076649405182
1987-05-31,1987,5,1.572578,-0.002500298696848497,-0.0012811531232367066
1987-06-30,1987,6,1.561949,0.010428715770511373,0.009942641161892724
1987-07-31,1987,7,1.557955,-0.0013471889170194565,-0.00012334369274623114
1987-08-31,1987,8,1.578709,-0.00329255470142767,-0.0021464052752586268
1987-09-30,1987,9,1.597405,-0.014519595959797293,-0.011956001024181524
1987-10-31,1987,10,1.592861,0.03302635289634902,0.029591675508629678
1987-11-30,1987,11,1.607669,0.004419242545505624,0.004722463698242775
1987-12-31,1987,12,1.624431,0.011632493235530792,0.010661158562344824
1988-01-31,1988,1,1.644655,0.026253338863581513,0.023118760663636682
1988-02-29,1988,2,1.663972,0.009329915743449222,0.008886344737447696
1988-03-31,1988,3,1.656498,-0.007100110162436238,-0.005322514569826566
1988-04-30,1988,4,1.684501,-0.003022547517199136,-0.002107405586064736
1988-05-31,1988,5,1.691753,-0.0046431947222938886,-0.003408505117709547
1988-06-30,1988,6,1.677806,0.018696736633346304,0.016897265319547335
1988-07-31,1988,7,1.69077,-0.003988653967504852,-0.0030843077341527964
1988-08-31,1988,8,1.707056,0.002876441031986944,0.003155821884635348
1988-09-30,1988,9,1.665788,0.01816302941499806,0.016741566321374846
1988-10-31,1988,10,1.705612,0.01524110049232832,0.01415088244548977
1988-11-30,1988,11,1.737691,-0.008328662272785003,-0.006383667203660556
1988-12-31,1988,12,1.734119,0.003679675154888489,0.00430742870022528
1989-01-31,1989,1,1.758282,0.012281285182886788,0.011596262118823666
1989-02-28,1989,2,1.76029,-0.0056811729637806455,-0.003977648143045201
1989-03-31,1989,3,1.769835,0.006647042772574462,0.00671920429882037
1989-04-30,1989,4,1.793785,0.01800008035787495,0.01678173160139368
1989-05-31,1989,5,1.802096,0.019882603246509166,0.01866761487836768
1989-06-30,1989,6,1.771639,0.027098586442179984,0.02550581942350971
1989-07-31,1989,7,1.799209,0.0178482399369617,0.016766884130778745
1989-08-31,1989,8,1.809914,-0.011009337775101947,-0.0092283561509736
1989-09-30,1989,9,1.783251,0.003693230703294307,0.004265994203151739
1989-10-31,1989,10,1.821759,0.021472316938162768,0.020298041025301774
1989-11-30,1989,11,1.827247,0.008867050993652488,0.008559943379404704
1989-12-31,1989,12,1.862564,0.0017336939884550723,0.00259072330560836
1990-01-31,1990,1,1.887038,-0.0077900320945402425,-0.006722889579258208
1990-02-28,1990,2,1.871271,0.0029886482206389715,0.0032957750003565797
1990-03-31,1990,3,1.879903,0.00200276458049243,0.0024591880417181257
1990-04-30,1990,4,1.937119,-0.004571758052800752,-0.003402840353972501
1990-05-31,1990,5,1.908757,0.022370564749719036,0.020747511019628885
1990-06-30,1990,6,1.918775,0.012987336556889476,0.01243928376981082
1990-07-31,1990,7,1.966463,0.011675640581533503,0.011251752670902171
1990-08-31,1990,8,1.969403,-0.008683922556344634,-0.006946977910713875
1990-09-30,1990,9,1.990054,0.009014039066481468,0.008478264923097466
1990-10-31,1990,10,2.030214,0.014170709625588189,0.01339769949857273
1990-11-30,1990,11,2.024081,0.018143004829414108,0.016713043120291964
1990-12-31,1990,12,2.071881,0.013529885845445608,0.012813944176300194
1991-01-31,1991,1,2.105326,0.009352624847054701,0.009216088366690028
1991-02-28,1991,2,2.131171,0.0056886090688767705,0.005623368581659511
1991-03-31,1991,3,2.137481,0.004268084844077639,0.004325969686363114
1991-04-30,1991,4,2.175424,0.009664789460297881,0.009525907817348562
1991-05-31,1991,5,2.133866,0.004801357572151344,0.004692072218220807
1991-06-30,1991,6,2.133354,-0.0003483036415645663,1.199147636025382e-05
1991-07-31,1991,7,2.209354,0.01072848192774581,0.010275223029874716
1991-08-31,1991,8,2.180451,0.01843533446638283,0.017060927611769795
1991-09-30,1991,9,2.223723,0.01668282938670284,0.015449026283144499
1991-10-31,1991,10,2.281373,0.008505241275138088,0.007983540173699446
1991-11-30,1991,11,2.332649,0.009589173200547712,0.008091730798322296
1991-12-31,1991,12,2.33912,0.026232574888794317,0.024135565169424417
1992-01-31,1992,1,2.338948,-0.010374319934071605,-0.008446108697077065
1992-02-29,1992,2,2.391615,0.00371302021575249,0.003342725127194116
1992-03-31,1992,3,2.414752,-0.003393603150396513,-0.002358831839720481
1992-04-30,1992,4,2.433546,0.006257766588231685,0.005914201722154447
