,Year,Month,Stock lag MV,Stock Ew Ret,Stock Vw Ret
842,1996,4,6675362398.12046,0.06372493121346327,0.025128416488513425
843,1996,5,6867340957.27603,0.06856862623389282,0.02780451518335447
844,1996,6,7079384427.67832,-0.03550955258957468,-0.007335197998207234
845,1996,7,7055790930.511,-0.08811932931392932,-0.05506505379733101
846,1996,8,6656268307.35779,0.04637713625947434,0.03182263157992686
847,1996,9,6863895309.27221,0.031353553256181256,0.05444164752479959
848,1996,10,7239630477.05537,-0.025106933073514918,0.012915347739267558
849,1996,11,7316547814.60943,0.023171585979771807,0.06654215604253264
850,1996,12,7803676662.39008,-0.004504825828994746,-0.012339345506904981
851,1997,1,7708142884.93131,0.06473356460270147,0.054115406920970235
852,1997,2,8111360633.09497,-0.015209580816658276,-0.0009529282990582067
853,1997,3,8096478827.41818,-0.053004711117389636,-0.045852968949436766
854,1997,4,7728294556.98936,-0.025755789173411637,0.044616796944071314
855,1997,5,8057107923.15191,0.09172443327850174,0.07217899681749937
856,1997,6,8626205769.23471,0.04428071854323634,0.04463304806278632
857,1997,7,8977531331.69848,0.049927906078287364,0.07727036098659666
858,1997,8,9667546305.01278,0.033982358491960414,-0.036817969740536624
859,1997,9,9300208249.48014,0.08552025834934877,0.05779570150910767
860,1997,10,9865132832.23625,-0.02159237740895754,-0.03372786717743782
861,1997,11,9519834761.89149,-0.021760080802033746,0.03375215350848962
862,1997,12,9831936852.20088,-0.02893660376796959,0.018098955730025245
863,1998,1,10020412676.33785,0.014251504843753602,0.005719739380834264
864,1998,2,10065589911.68877,0.06288968392721818,0.07415308739566694
865,1998,3,10793323671.38848,0.049552368538231424,0.051447081447001664
866,1998,4,11387887563.53038,0.026923710502302925,0.011675722348859167
867,1998,5,11491221222.95796,-0.046133035988573844,-0.026618940796356825
868,1998,6,11203593214.78694,-0.02915605294991013,0.03590414038583336
869,1998,7,11662763628.75421,-0.05586237061709736,-0.02025425741324138
870,1998,8,11436127442.86742,-0.20178929304505352,-0.15620762959995402
871,1998,9,9621670852.61413,0.03927933011599408,0.0664916856506982
872,1998,10,10256201118.17895,0.03315092922071194,0.07301416356359708
873,1998,11,11000592189.67187,0.08250526726154289,0.06372831246031162
874,1998,12,11617267940.87797,0.023158886044711776,0.06521177624630366
875,1999,1,12363437589.97295,0.07231899646873674,0.03828778873260025
876,1999,2,12781680374.323391,-0.04923489720118153,-0.03722391886757768
877,1999,3,12318085880.21397,-0.008400007943115736,0.039014328121163094
878,1999,4,12794037842.6688,0.08484310111777763,0.04702034561652166
879,1999,5,13430855241.10113,0.032460589058734036,-0.021137338301761763
880,1999,6,13196158465.18533,0.03860100207598174,0.05162869007238681
881,1999,7,13835633159.49704,0.008486560377236857,-0.031112090957719333
882,1999,8,13438605310.95499,-0.03428167750341909,-0.009824824160696443
883,1999,9,13315314773.87417,-0.01645118750017293,-0.023833423971311808
884,1999,10,13028876375.4884,-0.0007595920558168929,0.06473873874246057
885,1999,11,13942379580.06843,0.09794596733052614,0.03770523461630635
886,1999,12,14550743124.73736,0.086837267375821,0.0810215713169036
887,2000,1,15790013477.71164,0.05197850839299338,-0.04326689058899351
888,2000,2,15096179332.2426,0.12876718104950982,0.028897795658102583
889,2000,3,15652119986.16055,0.000976728223149855,0.056786662158206984
890,2000,4,16767286996.77975,-0.09724671481771224,-0.059342065153430754
891,2000,5,15826527913.8468,-0.06425258586846251,-0.03890332995268433
892,2000,6,15224918001.16665,0.08525815090055895,0.05083061407060709
893,2000,7,16029531462.42099,-0.021925898975191156,-0.01995204264863174
894,2000,8,15687824993.05012,0.06302275953727932,0.07531289995999262
895,2000,9,16907552683.0999,-0.041710014020640084,-0.0492832381698551
896,2000,10,16136047399.3359,-0.06875190220843821,-0.02221470579594136
897,2000,11,15751367943.65359,-0.1313260676604169,-0.10192757991324687
898,2000,12,14106743885.32672,-0.014317024719145905,0.01684212309440988
899,2001,1,14349097971.15602,0.24807315437705496,0.037800590840197025
900,2001,2,14882958582.00934,-0.08053022961111776,-0.09655550721638753
901,2001,3,13419559372.82183,-0.07437850264947053,-0.06833639625979158
902,2001,4,12507237486.52004,0.07588301558419557,0.08322014034599937
903,2001,5,13558931324.3877,0.06791280438449983,0.010023169862547691
904,2001,6,13672393754.47605,0.013515593574004153,-0.016536125063235207
905,2001,7,13460679910.66864,-0.030402592715390843,-0.01834709060211091
906,2001,8,13215750182.94506,-0.04000731655740853,-0.06087728239870827
907,2001,9,12401214448.1621,-0.13321121014604395,-0.08957733102042244
908,2001,10,11264368867.80752,0.08403669396769296,0.02702802029490697
909,2001,11,11573553563.66093,0.07869069240627527,0.07700330115806835
910,2001,12,12439553230.56558,0.06400681538982723,0.01758659882885473
911,2002,1,12656373190.30545,0.01893503299045474,-0.013009780346383905
912,2002,2,12475034062.11921,-0.03997493900591354,-0.021627993200817906
913,2002,3,12192431758.04174,0.08187789230510843,0.043714920222276396
914,2002,4,12740590408.38683,-0.0019051281679942076,-0.05050395264874137
915,2002,5,12098797729.38936,-0.02443496798022847,-0.012128151955746085
916,2002,6,11934101554.66818,-0.07041115063042973,-0.07063826105942174
917,2002,7,11081316055.63508,-0.11914261775036052,-0.08042927499160851
918,2002,8,10186576300.678,0.001163691654381851,0.00635040875716056
919,2002,9,10215994444.92771,-0.08667677132632341,-0.10184385050900815
920,2002,10,9158015168.19399,0.04439756965985018,0.07963194473246843
921,2002,11,9873725094.97083,0.12960880698424748,0.06069116787059339
922,2002,12,10453301544.64803,-0.051385752436075106,-0.05644296011199901
923,2003,1,9853399600.26412,0.001958367208047536,-0.024688835408572835
924,2003,2,9596288434.61305,-0.026289668880368607,-0.01795425618918016
925,2003,3,9404307885.89581,0.011146078825198523,0.011927348366763853
926,2003,4,9499783582.19893,0.10042385262889666,0.08274455400260868
927,2003,5,10279006446.2319,0.1423458968563466,0.06136818693824532
928,2003,6,10884098228.9331,0.052960592846193914,0.015197292772531425
929,2003,7,11047622280.08525,0.07176117532343508,0.02401166489770814
930,2003,8,11305869110.69169,0.04985427608105094,0.02397017015212725
931,2003,9,11572364783.80414,0.023316839263684764,-0.0115361233160714
932,2003,10,11474007988.77685,0.0835721766712343,0.061490207036350816
933,2003,11,12172821132.60707,0.0376440846619619,0.014187239188707845
934,2003,12,12339496760.857,0.03470316843630652,0.04366601978962214
935,2004,1,12843482471.4858,0.07136345801156371,0.022224992962679567
936,2004,2,13118442949.99065,0.011607260349982364,0.014628706300916259
937,2004,3,13323509137.21887,0.0017210094322029131,-0.012295872007488743
938,2004,4,13182571081.66938,-0.03044542917174892,-0.017322315618213072
939,2004,5,12954111655.0329,-0.0010027373021200831,0.012343973832865405
940,2004,6,13099287116.13124,0.024381407572674776,0.019376563428757983
941,2004,7,13336431952.1129,-0.06413530128609025,-0.03943707348237351
942,2004,8,12801270360.79826,-0.014196168139076367,0.0018609271237894852
943,2004,9,12813151494.50792,0.041472994301166494,0.017157577412969294
944,2004,10,13004860942.47892,0.018743758226637833,0.015374845750420975
945,2004,11,13154090877.92924,0.0876288203546096,0.046912747488102244
946,2004,12,13781694616.85952,0.05982499621199751,0.035773237061563455
947,2005,1,14273596399.70391,-0.03519586303828666,-0.025876403900567346
948,2005,2,13881823892.95778,0.010044331636968197,0.0204595339524746
949,2005,3,14150279657.70328,-0.02928689964306107,-0.017224103352991706
950,2005,4,13885169395.96566,-0.05675095008505351,-0.024016775559498025
951,2005,5,13545095872.41217,0.048165840939777334,0.03890554533570955
952,2005,6,14026280634.24054,0.03431495125751074,0.007972238143819355
953,2005,7,14117739205.73372,0.06505439884644093,0.04152188581376722
954,2005,8,14678530097.04131,-0.01105886651367898,-0.008963721623581543
955,2005,9,14489319702.1235,0.005756352384910439,0.007679925356672684
956,2005,10,14593198336.12278,-0.03249114540532261,-0.01768736315460758
957,2005,11,14304463152.58268,0.03595736509982694,0.03922661065440002
958,2005,12,14832559990.70837,0.008415024091396392,0.000781876837812557
959,2006,1,14790870686.61741,0.07803502020115881,0.033815882241176
960,2006,2,15214267415.59265,0.004430216038729194,0.00038062411167414306
961,2006,3,15220481482.46412,0.041785211194025805,0.018338000469920953
962,2006,4,15479826852.67142,0.006940642897487097,0.010826460180740053
963,2006,5,15559390181.26758,-0.04822417939413623,-0.03125397469149343
964,2006,6,15055559772.11927,-0.008809450007021387,0.0004924695050650725
965,2006,7,15021635736.08752,-0.034331228311468474,-0.003785751050684106
966,2006,8,14932229056.98535,0.021477501130329372,0.024483986632647572
967,2006,9,15188112533.12041,0.009404863924869344,0.022536086618915655
968,2006,10,15504017456.3129,0.04898155149040221,0.036272396460911766
969,2006,11,16030339982.40088,0.027227582695818528,0.021279939137851873
970,2006,12,16308122581.5685,0.013775683038449522,0.012559293933611222
971,2007,1,16457732237.48572,0.02342981906330486,0.018340622573876635
972,2007,2,16704518111.62878,0.002041324625267667,-0.015721454566576122
973,2007,3,16386259141.45035,0.0030270139661662727,0.011153981709152994
974,2007,4,16545920760.64268,0.022724445869600943,0.03917964581768282
975,2007,5,17138903825.08592,0.024151107711683384,0.03645118968791976
976,2007,6,17688659743.19562,-0.007095272681517604,-0.0155681626832974
977,2007,7,17356847017.21736,-0.05015886145646647,-0.03315131470168746
978,2007,8,16687942558.01883,-0.011687717214745326,0.013379174760418926
979,2007,9,16834123384.02125,0.016026137052455054,0.0353777188704681
980,2007,10,17318951647.28291,0.011227076523955205,0.021216633896457723
981,2007,11,17559427982.04668,-0.08256794414135776,-0.04462186739354779
982,2007,12,16640432738.41843,-0.014361140560751084,-0.005880668218415823
983,2008,1,16490934717.89587,-0.05272281455756863,-0.06127976528293784
984,2008,2,15420567273.69469,-0.026400547994439052,-0.02951605595912206
985,2008,3,14878405023.76121,-0.02727333716322538,-0.007663011536775174
986,2008,4,14746231054.31192,0.02259696228330531,0.04777914589996397
987,2008,5,15408999641.15068,0.03354904721849284,0.02036275689933467
988,2008,6,15677818156.09347,-0.09286672694382042,-0.08250751928769869
989,2008,7,14351624183.42061,0.008296735574099979,-0.006141512494665498
990,2008,8,14225478629.15082,0.023582972586021007,0.01649300388966747
991,2008,9,14406798040.97139,-0.11069325344139402,-0.09138998620827392
992,2008,10,13075840666.23929,-0.21266522243938188,-0.17086904118460497
993,2008,11,10767824265.39885,-0.13990429166666668,-0.07726453940870978
